open;high;low;close;volume;marketCap;timestamp
31.41150907;39.48423321;26.76522624;37.37603315;404140895.69;5397344407.71;"2020-12-01T00:00:00.000Z"
37.37457234;47.09810273;35.17088435;44.27599213;512545443.39;6842092372.87;"2021-01-01T00:00:00.000Z"
44.30907487;342.87959279;43.52419288;209.57440411;3129699002.57;32386116331.48;"2021-02-01T00:00:00.000Z"
209.95130231;316.48652991;209.95130231;302.06345942;3545493415.76;46678707631.3;"2021-03-01T00:00:00.000Z"
302.24548258;637.44233264;301.58866824;624.08056078;5741358048.33;95754488402.29;"2021-04-01T00:00:00.000Z"
622.46931099;690.93196468;213.51646671;354.32934483;3865691845.31;54365777869.47;"2021-05-01T00:00:00.000Z"
353.78253385;432.30810305;226.29784285;303.29587691;1903538447.87;46535565043.08;"2021-06-01T00:00:00.000Z"
303.52736481;339.16767704;255.8507594;333.54957988;1717984014.82;56082037720.48;"2021-07-01T00:00:00.000Z"
332.29268206;518.7563285;318.06282291;464.41873094;2378049327.95;78085988882.73;"2021-08-01T00:00:00.000Z"
464.27293096;510.05764989;320.3687514607;387.0573500511;1796235645.85;65078675599.6;"2021-09-01T00:00:00.000Z"
387.6359992371;539.9388314079;382.1313861951;524.3644479201;2076289914.74;87464591883.46;"2021-10-01T00:00:00.000Z"
524.7382458046;669.3458077752;512.1762465461;622.6698614477;2781531693.77;103862047714.48;"2021-11-01T00:00:00.000Z"
621.8128471058;650.2531833893;495.1322719729;511.7083260243;2020489898.23;85353536222.02;"2021-12-01T00:00:00.000Z"
511.9103559006;533.3710045832;337.8539417632;375.2773265162;1386778183.73;61964576589.82;"2022-01-01T00:00:00.000Z"
375.0991676374;444.2885960113;324.4836853227;395.6124151468;1868349380.22;65322240556.92;"2022-02-01T00:00:00.000Z"
395.6241248129;451.9610860247;360.301854991;428.916097119;2632534284.21;70821236649.88;"2022-03-01T00:00:00.000Z"
429.1240316226;459.805583028;377.7678267306;377.7678267306;1467605770.29;61680787861.13;"2022-04-01T00:00:00.000Z"
377.7656539101;412.4003743177;216.3615019615;320.4851088537;1711532960.09;52327838987.6;"2022-05-01T00:00:00.000Z"
320.4720304916;323.8850595571;184.5400570331;219.3000982095;1088852064.79;35806656571.72;"2022-06-01T00:00:00.000Z"
219.5289969503;301.2096954643;213.6656295493;283.5794728597;1313531523.06;45751935452.54;"2022-07-01T00:00:00.000Z"
283.6294951458;336.2836925669;272.805967616;279.238093076;952486877.16;45051509128.88;"2022-08-01T00:00:00.000Z"
279.2513297895;299.176304292;257.1868283463;284.1923010784;905481571.88;45850807478.85;"2022-09-01T00:00:00.000Z"
284.2734081441;336.7953167816;257.9745108446;326.3607282901;2168405759.46;52210645189.25;"2022-10-01T00:00:00.000Z"
326.2778726408;388.7155250829;250.6569389838;300.7943525852;1009620335.72;48118283430.36;"2022-11-01T00:00:00.000Z"
300.7543693272;301.4796862717;221.0031953179;246.3491895742;307551853.14;39407173515.71;"2022-12-01T00:00:00.000Z"
246.3329064814;322.746225478;241.6924913861;312.361042095;487472184.26;49322298701.1;"2023-01-01T00:00:00.000Z"
312.2771322147;337.3205290011;283.6963834532;301.4748145283;337673265;47601444433.23;"2023-02-01T00:00:00.000Z"
301.510338392;346.4451172025;265.712443616;317.0399960631;419430009.47;50056964245.78;"2023-03-01T00:00:00.000Z"
317.059791261;350.0722982746;300.5087643474;337.6455370289;865228955.85;52626345936.38;"2023-04-01T00:00:00.000Z"
337.6052360161;339.3916697564;301.5824098111;306.8667045792;14496929395;47827181093.41;"2023-05-01T00:00:00.000Z"
306.8828148235;308.3961409048;222.0713416072;240.369779695;16727991932.65;37461938068.72;"2023-06-01T00:00:00.000Z"
240.3869056243;261.1026000435;231.6457438946;241.120655869;15855392212.41;37097683428.26;"2023-07-01T00:00:00.000Z"
241.1280474149;248.5115564717;204.3991384887;216.5977861687;14006470632.97;33323655435.27;"2023-08-01T00:00:00.000Z"
216.5984771091;221.0098501587;204.3567342525;214.8213045991;11433150479.5;33049535219.79;"2023-09-01T00:00:00.000Z"
