open;high;low;close;volume;marketcap;timestamp
2.3352754747;2.9812321946;2.0878675735;2.5757696562;294978224.56;604657712.84;"2023-02-13T00:00:00.000Z"
2.5772924626;3.2621825291;2.3512807986;3.0127723406;435361945.11;707243378.07;"2023-02-20T00:00:00.000Z"
3.0121056817;3.0906157392;2.2635425356;2.4301659287;212217066.91;765123504.31;"2023-02-27T00:00:00.000Z"
2.429861215;2.5723775626;1.793762016;2.3485501149;428978509.1;739427243.53;"2023-03-06T00:00:00.000Z"
2.3491867594;2.9450406415;2.2699725445;2.7064212166;219792387.06;852100863.14;"2023-03-13T00:00:00.000Z"
2.7062763271;2.74111841;2.1454766451;2.2661593598;96377273.9;713486997;"2023-03-20T00:00:00.000Z"
2.265946524;2.3360401343;2.0254229487;2.2010120017;98688775.19;692975733;"2023-03-27T00:00:00.000Z"
2.2011286912;2.378404338;2.1080515809;2.2877006362;61241916.47;720269141.68;"2023-04-03T00:00:00.000Z"
2.2872052742;2.8132417071;2.1911516709;2.691914758;125572889.2;847533589.63;"2023-04-10T00:00:00.000Z"
2.6919082942;2.7383224539;2.1564470491;2.2024618479;87809687.99;693432208.58;"2023-04-17T00:00:00.000Z"
2.2021617061;2.3409137802;2.1152010162;2.1755800147;59421659.73;684968620.91;"2023-04-24T00:00:00.000Z"
2.1747332737;2.1859702034;1.8165537851;1.8914277537;73182216.23;595504946.39;"2023-05-01T00:00:00.000Z"
1.8909857911;1.9108651215;1.4903231265;1.6357346879;55197153.28;548586796.28;"2023-05-08T00:00:00.000Z"
1.6357485428;1.8662272011;1.6065017346;1.6357946675;49902300.22;548606912;"2023-05-15T00:00:00.000Z"
1.6360275214;1.7155003396;1.5604825726;1.6456079511;50416046.67;551898055.66;"2023-05-22T00:00:00.000Z"
1.6454650896;1.666384275;1.3512226607;1.4803957983;85893343.53;954255406.9;"2023-05-29T00:00:00.000Z"
1.480332768;1.5406410936;1.0556886386;1.0935755594;87965185.87;704913099.34;"2023-06-05T00:00:00.000Z"
1.0935292755;1.1804786764;1.0592367038;1.0986105462;70929110.44;708158625.51;"2023-06-12T00:00:00.000Z"
1.0986148207;1.4877813196;1.0897280408;1.3340949396;1303146959.75;859950636.75;"2023-06-19T00:00:00.000Z"
1.3340381317;1.3766641337;1.1856502218;1.3336056793;865900795.64;859635262.13;"2023-06-26T00:00:00.000Z"
1.3336808582;1.3688441954;1.1793809812;1.2138401252;501833255.16;782435010.91;"2023-07-03T00:00:00.000Z"
1.2138555898;1.5960087775;1.1644608983;1.4881376814;1093487347.32;959245784.33;"2023-07-10T00:00:00.000Z"
1.4880363063;1.6377616714;1.4212043616;1.5817011812;1050427781.26;1074101742.5;"2023-07-17T00:00:00.000Z"
1.5812732777;1.6190368839;1.429950766;1.6189276713;781350033.52;1099381509.89;"2023-07-24T00:00:00.000Z"
1.6189703629;1.7458837611;1.5571744958;1.7016921033;1192582062.82;1219617887.39;"2023-07-31T00:00:00.000Z"
1.7016114352;1.8108835889;1.5267692558;1.5393050784;919995967.96;1103233660.27;"2023-08-07T00:00:00.000Z"
1.5392850428;1.5725020509;1.2857196;1.4727195288;887078295.07;1055511203.84;"2023-08-14T00:00:00.000Z"
1.4725296253;1.6132032568;1.4366268673;1.4518241996;840489280.09;1040535335.29;"2023-08-21T00:00:00.000Z"
1.4518432264;1.519531829;1.2893175204;1.3377878765;686032942.6;1068246676.13;"2023-08-28T00:00:00.000Z"
1.337655944;1.3649924855;1.2401248773;1.2689742426;389486287.84;1013297803.53;"2023-09-04T00:00:00.000Z"
1.2689451869;1.4351776715;1.2310060928;1.3738360611;574520964.81;1097031772.87;"2023-09-11T00:00:00.000Z"
1.3733881266;1.4218538752;1.2621794568;1.2639077969;494799919.09;1009252159.3;"2023-09-18T00:00:00.000Z"
1.2638082687;1.4189401556;1.2369734261;1.4113911004;511821630.94;1127020119.01;"2023-09-25T00:00:00.000Z"
